"LocationDesc","Topic","Stratification1","DataValue"
"Washington","Chronic Obstructive Pulmonary Disease","Hispanic",222
"Washington","Chronic Obstructive Pulmonary Disease","Male",9458
"Washington","Chronic Obstructive Pulmonary Disease","Overall",18472
"Washington","Chronic Obstructive Pulmonary Disease","White, non-Hispanic",17227
"Washington","Diabetes","American Indian or Alaska Native",353
"Washington","Diabetes","Asian or Pacific Islander",1290
"Washington","Diabetes","Black, non-Hispanic",837
"Washington","Diabetes","Female",7878
"Washington","Diabetes","Hispanic",857
"Washington","Diabetes","Male",10623
"Washington","Diabetes","Overall",12626
"Washington","Diabetes","White, non-Hispanic",15116
"Washington","Overarching Conditions","American Indian or Alaska Native",596
"Washington","Overarching Conditions","Asian or Pacific Islander",1095
"Washington","Overarching Conditions","Black, non-Hispanic",1134
"Washington","Overarching Conditions","Female",8172
"Washington","Overarching Conditions","Hispanic",1157
"Washington","Overarching Conditions","Male",12562
"Washington","Overarching Conditions","Overall",20734
"Washington","Overarching Conditions","White, non-Hispanic",16721
"West Virginia","Alcohol","American Indian or Alaska Native",0
"West Virginia","Alcohol","Asian or Pacific Islander",0
"West Virginia","Alcohol","Black, non-Hispanic",0
"West Virginia","Alcohol","Female",273
"West Virginia","Alcohol","Hispanic",0
"West Virginia","Alcohol","Male",471
"West Virginia","Alcohol","Overall",744
"West Virginia","Alcohol","White, non-Hispanic",720
"West Virginia","Asthma","American Indian or Alaska Native",0
"West Virginia","Asthma","Asian or Pacific Islander",0
"West Virginia","Asthma","Black, non-Hispanic",0
"West Virginia","Asthma","Female",0
"West Virginia","Asthma","Hispanic",0
"West Virginia","Asthma","Male",0
"West Virginia","Asthma","Overall",20
"West Virginia","Asthma","White, non-Hispanic",0
"West Virginia","Cardiovascular Disease","American Indian or Alaska Native",0
"West Virginia","Cardiovascular Disease","Asian or Pacific Islander",26
"West Virginia","Cardiovascular Disease","Black, non-Hispanic",949
"West Virginia","Cardiovascular Disease","Female",18189
"West Virginia","Cardiovascular Disease","Hispanic",0
"West Virginia","Cardiovascular Disease","Male",19474
"West Virginia","Cardiovascular Disease","Overall",37663
"West Virginia","Cardiovascular Disease","White, non-Hispanic",36512
"West Virginia","Chronic Kidney Disease","American Indian or Alaska Native",0
"West Virginia","Chronic Kidney Disease","Asian or Pacific Islander",0
"West Virginia","Chronic Kidney Disease","Black, non-Hispanic",127
"West Virginia","Chronic Kidney Disease","Female",1763
"West Virginia","Chronic Kidney Disease","Hispanic",0
"West Virginia","Chronic Kidney Disease","Male",1987
"West Virginia","Chronic Kidney Disease","Overall",3750
"West Virginia","Chronic Kidney Disease","White, non-Hispanic",3599
"West Virginia","Chronic Obstructive Pulmonary Disease","American Indian or Alaska Native",0
"West Virginia","Chronic Obstructive Pulmonary Disease","Asian or Pacific Islander",0
"West Virginia","Chronic Obstructive Pulmonary Disease","Black, non-Hispanic",179
"West Virginia","Chronic Obstructive Pulmonary Disease","Female",4984
"West Virginia","Chronic Obstructive Pulmonary Disease","Hispanic",0
"West Virginia","Chronic Obstructive Pulmonary Disease","Male",5087
"West Virginia","Chronic Obstructive Pulmonary Disease","Overall",10071
"West Virginia","Chronic Obstructive Pulmonary Disease","White, non-Hispanic",9862
"West Virginia","Diabetes","American Indian or Alaska Native",0
"West Virginia","Diabetes","Asian or Pacific Islander",0
"West Virginia","Diabetes","Black, non-Hispanic",300
"West Virginia","Diabetes","Female",3371
"West Virginia","Diabetes","Hispanic",0
"West Virginia","Diabetes","Male",4099
"West Virginia","Diabetes","Overall",5107
"West Virginia","Diabetes","White, non-Hispanic",7154
"West Virginia","Overarching Conditions","American Indian or Alaska Native",0
"West Virginia","Overarching Conditions","Asian or Pacific Islander",0
"West Virginia","Overarching Conditions","Black, non-Hispanic",385
"West Virginia","Overarching Conditions","Female",3828
"West Virginia","Overarching Conditions","Hispanic",0
"West Virginia","Overarching Conditions","Male",5879
"West Virginia","Overarching Conditions","Overall",9707
"West Virginia","Overarching Conditions","White, non-Hispanic",9258
"Wisconsin","Alcohol","American Indian or Alaska Native",52
"Wisconsin","Alcohol","Asian or Pacific Islander",0
"Wisconsin","Alcohol","Black, non-Hispanic",95
"Wisconsin","Alcohol","Female",519
"Wisconsin","Alcohol","Hispanic",69
"Wisconsin","Alcohol","Male",951
"Wisconsin","Alcohol","Overall",1470
"Wisconsin","Alcohol","White, non-Hispanic",1248
"Wisconsin","Asthma","American Indian or Alaska Native",0
"Wisconsin","Asthma","Asian or Pacific Islander",0
"Wisconsin","Asthma","Black, non-Hispanic",0
"Wisconsin","Asthma","Female",85
"Wisconsin","Asthma","Hispanic",0
"Wisconsin","Asthma","Male",65
"Wisconsin","Asthma","Overall",150
"Wisconsin","Asthma","White, non-Hispanic",121
"Wisconsin","Cardiovascular Disease","American Indian or Alaska Native",646
"Wisconsin","Cardiovascular Disease","Asian or Pacific Islander",725
"Wisconsin","Cardiovascular Disease","Black, non-Hispanic",4519
"Wisconsin","Cardiovascular Disease","Female",43115
"Wisconsin","Cardiovascular Disease","Hispanic",1101
"Wisconsin","Cardiovascular Disease","Male",47600
"Wisconsin","Cardiovascular Disease","Overall",90715
"Wisconsin","Cardiovascular Disease","White, non-Hispanic",83707
"Wisconsin","Chronic Kidney Disease","American Indian or Alaska Native",97
"Wisconsin","Chronic Kidney Disease","Asian or Pacific Islander",90
"Wisconsin","Chronic Kidney Disease","Black, non-Hispanic",666
"Wisconsin","Chronic Kidney Disease","Female",4678
"Wisconsin","Chronic Kidney Disease","Hispanic",202
"Wisconsin","Chronic Kidney Disease","Male",5016
"Wisconsin","Chronic Kidney Disease","Overall",9694
"Wisconsin","Chronic Kidney Disease","White, non-Hispanic",8639
"Wisconsin","Chronic Obstructive Pulmonary Disease","American Indian or Alaska Native",150
"Wisconsin","Chronic Obstructive Pulmonary Disease","Asian or Pacific Islander",21
"Wisconsin","Chronic Obstructive Pulmonary Disease","Black, non-Hispanic",654
"Wisconsin","Chronic Obstructive Pulmonary Disease","Female",8580
"Wisconsin","Chronic Obstructive Pulmonary Disease","Hispanic",114
"Wisconsin","Chronic Obstructive Pulmonary Disease","Male",8910
"Wisconsin","Chronic Obstructive Pulmonary Disease","Overall",17490
"Wisconsin","Chronic Obstructive Pulmonary Disease","White, non-Hispanic",16505
"Wisconsin","Diabetes","American Indian or Alaska Native",261
"Wisconsin","Diabetes","Asian or Pacific Islander",197
"Wisconsin","Diabetes","Black, non-Hispanic",1148
"Wisconsin","Diabetes","Female",7658
"Wisconsin","Diabetes","Hispanic",376
"Wisconsin","Diabetes","Male",9891
"Wisconsin","Diabetes","Overall",11899
"Wisconsin","Diabetes","White, non-Hispanic",15548
"Wisconsin","Overarching Conditions","American Indian or Alaska Native",305
"Wisconsin","Overarching Conditions","Asian or Pacific Islander",202
"Wisconsin","Overarching Conditions","Black, non-Hispanic",1959
"Wisconsin","Overarching Conditions","Female",6838
"Wisconsin","Overarching Conditions","Hispanic",520
"Wisconsin","Overarching Conditions","Male",10836
"Wisconsin","Overarching Conditions","Overall",17674
"Wisconsin","Overarching Conditions","White, non-Hispanic",14688
"Wyoming","Alcohol","American Indian or Alaska Native",0
"Wyoming","Alcohol","Asian or Pacific Islander",0
"Wyoming","Alcohol","Black, non-Hispanic",0
"Wyoming","Alcohol","Female",92
"Wyoming","Alcohol","Hispanic",0
"Wyoming","Alcohol","Male",171
"Wyoming","Alcohol","Overall",263
"Wyoming","Alcohol","White, non-Hispanic",222
"Wyoming","Asthma","American Indian or Alaska Native",0
"Wyoming","Asthma","Asian or Pacific Islander",0
"Wyoming","Asthma","Black, non-Hispanic",0
"Wyoming","Asthma","Female",0
"Wyoming","Asthma","Hispanic",0
"Wyoming","Asthma","Male",0
"Wyoming","Asthma","Overall",0
"Wyoming","Asthma","White, non-Hispanic",0
"Wyoming","Cardiovascular Disease","American Indian or Alaska Native",21
"Wyoming","Cardiovascular Disease","Asian or Pacific Islander",0
"Wyoming","Cardiovascular Disease","Black, non-Hispanic",0
"Wyoming","Cardiovascular Disease","Female",3442
"Wyoming","Cardiovascular Disease","Hispanic",226
"Wyoming","Cardiovascular Disease","Male",4447
"Wyoming","Cardiovascular Disease","Overall",7889
"Wyoming","Cardiovascular Disease","White, non-Hispanic",7425
"Wyoming","Chronic Kidney Disease","American Indian or Alaska Native",0
"Wyoming","Chronic Kidney Disease","Asian or Pacific Islander",0
"Wyoming","Chronic Kidney Disease","Black, non-Hispanic",0
"Wyoming","Chronic Kidney Disease","Female",369
"Wyoming","Chronic Kidney Disease","Hispanic",21
"Wyoming","Chronic Kidney Disease","Male",410
"Wyoming","Chronic Kidney Disease","Overall",779
"Wyoming","Chronic Kidney Disease","White, non-Hispanic",712
"Wyoming","Chronic Obstructive Pulmonary Disease","American Indian or Alaska Native",0
"Wyoming","Chronic Obstructive Pulmonary Disease","Asian or Pacific Islander",0
"Wyoming","Chronic Obstructive Pulmonary Disease","Black, non-Hispanic",0
"Wyoming","Chronic Obstructive Pulmonary Disease","Female",1092
"Wyoming","Chronic Obstructive Pulmonary Disease","Hispanic",48
"Wyoming","Chronic Obstructive Pulmonary Disease","Male",1245
"Wyoming","Chronic Obstructive Pulmonary Disease","Overall",2337
"Wyoming","Chronic Obstructive Pulmonary Disease","White, non-Hispanic",2220
"Wyoming","Diabetes","American Indian or Alaska Native",27
"Wyoming","Diabetes","Asian or Pacific Islander",0
"Wyoming","Diabetes","Black, non-Hispanic",0
"Wyoming","Diabetes","Female",700
"Wyoming","Diabetes","Hispanic",109
"Wyoming","Diabetes","Male",960
"Wyoming","Diabetes","Overall",1101
"Wyoming","Diabetes","White, non-Hispanic",1458
"Wyoming","Overarching Conditions","American Indian or Alaska Native",59
"Wyoming","Overarching Conditions","Asian or Pacific Islander",0
"Wyoming","Overarching Conditions","Black, non-Hispanic",0
"Wyoming","Overarching Conditions","Female",779
"Wyoming","Overarching Conditions","Hispanic",115
"Wyoming","Overarching Conditions","Male",1133
"Wyoming","Overarching Conditions","Overall",1912
"Wyoming","Overarching Conditions","White, non-Hispanic",1704
